1.0E-5,37444.6
1.31241E-5,32685.3
1.70876E-5,28644.7
2.2426E-5,25003.9
2.91987E-5,21913.0
3.83206E-5,19127.6
4.98935E-5,16762.8
6.54808E-5,14632.1
8.52562E-5,12822.9
1.11891E-4,11192.7
1.45682E-4,9808.78
1.91195E-4,8561.43
2.48937E-4,7502.27
3.26707E-4,6547.89
4.25373E-4,5737.43
5.58264E-4,5007.09
7.26861E-4,4386.58
9.53941E-4,3827.33
0.00124203,3352.09
0.00163006,2923.42
0.00212234,2559.15
0.00278538,2229.96
0.00362657,1949.03
0.00475955,1694.55
0.00619694,1478.09
0.00813293,1282.54
0.0105891,1116.6
0.0138972,966.706
0.0189787,817.73
0.0234661,728.637
0.0253,699.383
0.0346825,587.589
0.0453449,502.175
0.0592642,427.259
0.0774837,361.762
0.101268,305.869
0.126231,267.802
0.150913,243.655
0.18042,228.485
0.198231,226.029
0.23437,236.31
0.274286,254.803
0.280364,255.132
0.305004,244.091
0.373995,170.208
0.405206,146.047
0.442166,126.28
0.489392,109.599
0.540725,97.6164
0.622858,85.5353
0.688332,79.6122
0.775039,75.2934
0.825159,74.5651
0.908692,77.2129
0.971342,84.7417
1.00935,93.8332
1.0436,106.988
1.09247,135.358
1.11753,148.567
1.13356,151.454
1.14593,148.947
1.16681,135.087
1.21745,83.4356
1.24001,66.6025
1.26096,55.9851
1.2791,50.2944
1.30749,46.1442
1.38157,37.5987
1.43757,34.3565
1.53556,31.8037
1.73649,29.7458
1.79428,29.6003
1.8809,30.4306
1.9218,32.4148
1.94586,35.4609
1.9609,39.2928
1.97293,44.5201
1.98496,52.7775
1.99867,66.637
2.01996,91.5813
2.02959,98.4617
2.03572,99.8078
2.04547,96.5862
2.05894,83.6512
2.0806,58.2824
2.09263,48.0073
2.10466,41.139
2.11669,36.7717
2.13473,32.9595
2.15964,30.2483
2.2068,27.9361
2.29161,26.2423
2.65231,22.816
2.67379,22.8078
2.72128,23.7075
2.7638,26.2346
2.84114,32.387
2.94347,37.3979
2.98695,40.7287
3.02074,45.186
3.04992,51.4313
3.08062,61.5556
3.12465,79.6544
3.14619,84.2506
3.15054,84.396
3.16534,82.6697
3.18639,75.1328
3.23139,53.5247
3.25533,45.493
3.27971,40.4464
3.29725,38.2666
3.33234,36.279
3.34637,36.1162
3.39373,37.6088
3.43394,41.577
3.46415,47.1489
3.48727,54.0752
3.50461,61.7832
3.52282,73.4346
3.54103,90.0958
3.56531,120.646
3.58924,152.497
3.60266,164.058
3.61191,166.929
3.6267,161.282
3.64335,141.637
3.67977,83.0699
3.69422,64.8165
3.70854,51.3789
3.72285,41.8735
3.73831,34.856
3.75726,29.274
3.77999,25.1652
3.80541,22.3753
3.84999,19.5572
3.90705,17.5745
3.95163,16.8857
4.05238,16.6427
4.38673,17.2111
4.53162,18.1558
4.61855,19.7771
4.66282,21.6702
4.69603,24.5077
4.71682,27.8125
4.73141,31.6639
4.74357,36.6469
4.7541,43.0597
4.76491,52.6037
4.77571,66.1885
4.78652,84.653
4.80003,114.644
4.82726,183.166
4.84066,205.355
4.8506,210.712
4.86271,202.819
4.87567,179.467
4.90841,98.6496
4.92078,74.7685
4.93139,59.4678
4.94111,49.1924
4.95105,41.643
4.96298,35.4564
4.97689,30.8352
4.99677,26.9667
5.02063,24.4352
5.06039,22.425
5.10811,21.585
5.12401,21.5104
5.20884,22.2138
5.30498,24.7206
5.45766,30.0948
5.5538,31.3784
5.76021,30.04
5.85334,30.904
5.92319,33.2911
5.97244,36.586
6.01138,40.7965
6.05603,48.3216
6.10289,60.1789
6.18516,84.5044
6.22973,97.3846
6.2503,108.605
6.26644,124.297
6.28108,147.767
6.29279,175.829
6.30597,220.197
6.32029,285.671
6.34531,432.776
6.36125,523.747
6.3756,579.3
6.38644,594.605
6.39822,581.301
6.40981,539.961
6.4292,428.909
6.45369,275.021
6.46748,204.726
6.4799,156.02
6.49025,125.313
6.50232,98.873
6.51422,80.3753
6.52767,65.8182
6.54336,54.4035
6.55814,47.0803
6.57783,40.3997
6.60245,34.9393
6.6319,30.7802
6.66116,28.1377
6.70017,26.0052
6.75283,24.7452
6.77039,24.6554
6.825,25.486
6.86402,27.5131
6.89327,30.4537
6.91648,34.4058
6.93443,39.225
6.95159,46.2806
6.967,55.8062
6.9812,68.417
6.99548,85.838
7.01304,114.415
7.05285,193.031
7.06788,214.002
7.08373,222.101
7.09813,215.088
7.11685,188.612
7.15772,108.549
7.17505,81.7985
7.19013,64.5625
7.20363,53.3053
7.21938,44.0001
7.23514,37.6039
7.25666,31.8378
7.28072,27.7659
7.3128,24.4088
7.35503,21.822
7.39726,20.301
7.48172,18.7998
7.64389,17.6098
7.74356,16.186
7.76045,16.1132
7.8787,16.7289
8.00539,18.4112
8.11903,21.1085
8.20197,24.4194
8.26418,28.2217
8.32164,33.416
8.3709,39.9515
8.41377,48.1655
8.45025,58.0933
8.48491,71.4701
8.51365,87.0871
8.54055,107.476
8.56609,134.734
8.58799,167.33
8.60988,212.429
8.62903,266.066
8.64955,342.53
8.67318,458.581
8.73484,836.103
8.75644,924.869
8.77351,951.086
8.7954,921.054
8.82194,806.535
8.8742,507.523
8.90006,391.008
8.92454,310.34
8.95006,251.136
8.97592,209.196
9.00825,172.823
9.04834,142.449
9.08282,125.042
9.10718,117.134
9.13864,113.243
9.16174,116.191
9.18381,124.577
9.21901,148.151
9.25585,173.982
9.28117,180.491
9.30304,174.567
9.33139,153.703
9.38298,106.605
9.41162,87.3101
9.44025,74.1283
9.47611,63.6919
9.52273,56.0058
9.56936,52.167
9.62491,50.8607
9.69105,51.362
9.7466,49.8266
9.82001,43.0519
9.8954,35.9413
9.95757,32.7276
9.98237,32.3318
10.0201,33.4251
10.0461,36.2965
10.0703,41.5248
10.0929,49.045
10.1485,71.884
10.1729,76.8347
10.1787,77.0753
10.1972,75.3488
10.2262,66.7989
10.2754,48.5886
10.3026,41.3866
10.3344,35.9901
10.3799,31.721
10.4162,29.7659
10.4863,27.6169
10.5858,26.4052
10.6153,26.3397
10.7885,27.0372
11.0429,25.9771
11.1996,26.9224
11.2918,28.9945
11.3563,32.0092
11.4023,35.9451
11.43,39.7856
11.4576,45.8699
11.4761,52.2614
11.4922,60.5934
11.506,70.9806
11.5199,85.8589
11.5337,107.087
11.5467,134.77
11.5609,175.602
11.5761,232.801
11.5972,332.945
11.6285,492.962
11.6454,556.001
11.6625,584.122
11.6652,584.63
11.6829,561.297
11.7026,489.446
11.7489,256.429
11.766,188.163
11.7785,149.297
11.791,119.439
11.8043,96.1854
11.8172,80.0073
11.8302,68.6312
11.8463,59.0983
11.8658,52.0397
11.8917,46.8321
11.9248,43.8286
11.9449,43.1767
11.9881,43.8109
12.0312,46.8599
12.0744,52.6933
12.1104,60.6093
12.1392,70.0685
12.1662,83.0569
12.1894,99.3877
12.2105,121.339
12.2292,149.834
12.2465,187.697
12.2617,233.842
12.2783,301.761
12.2972,404.883
12.3202,565.233
12.3586,850.242
12.3778,945.037
12.3961,974.795
12.409,955.402
12.4314,850.597
12.4896,420.651
12.5079,312.91
12.5228,244.504
12.5378,192.427
12.5535,152.413
12.5677,125.932
12.5847,103.149
12.6014,87.5106
12.6245,72.9197
12.6429,65.1029
12.6696,57.7486
12.6945,53.9525
12.7277,52.4341
12.7665,54.7572
12.834,62.0354
12.8467,62.4527
12.8812,60.4259
12.9221,52.9564
12.9805,40.9181
13.0083,37.0598
13.0454,34.2452
13.0715,33.6241
13.1107,34.4061
13.1634,38.1953
13.2438,46.4323
13.2824,48.0398
13.3252,46.2926
13.4029,39.5706
13.4401,38.4281
13.4773,39.5364
13.5253,43.8874
13.5856,52.8101
13.77,87.1782
13.8573,98.9211
13.9327,104.978
13.9893,106.489
14.0717,102.143
14.1592,88.6179
14.2686,68.305
14.329,60.9615
14.37,59.4376
14.4056,62.1987
14.4337,68.4158
14.4694,81.7304
