1.0E-5,58.9241
1.31241E-5,51.892
1.70876E-5,45.9824
2.2426E-5,40.7271
2.91987E-5,36.3409
3.83206E-5,32.4742
4.98935E-5,29.282
7.13124E-5,25.7325
1.01926E-4,22.948
1.45682E-4,20.8085
2.2858E-4,18.8589
3.55803E-4,17.5711
6.67422E-4,16.4671
0.00148489,15.7673
0.00619694,15.3117
0.0234661,15.1271
0.0253,15.116
0.262295,14.2447
0.326358,14.2988
1.06406,13.0291
1.19438,13.4042
1.99482,12.2098
2.07494,12.6627
2.86828,11.8026
3.08957,11.6099
3.20183,11.956
3.54623,11.2753
3.59711,11.6292
3.65445,12.4009
3.67203,12.444
3.9231,11.7483
4.66282,10.913
4.78922,10.334
4.8184,10.5522
4.88216,12.138
4.89863,12.2276
5.02505,11.4626
5.48594,10.8513
5.94648,10.2628
6.21945,9.48268
6.30429,8.85923
6.32545,9.15268
6.34522,10.0223
6.3698,11.9467
6.40126,14.6122
6.41919,15.4568
6.43299,15.6318
6.46058,15.0765
6.51715,13.2901
6.57724,12.3244
6.70017,11.4786
6.97169,10.1888
7.00601,10.0373
7.04503,10.3558
7.11253,12.0534
7.14422,12.3204
7.32124,11.2561
8.18276,9.44852
8.38823,8.59927
8.54876,7.39645
8.61991,6.90811
8.64591,7.03788
8.66643,7.45613
8.68421,8.15828
8.7051,9.48607
8.73046,11.8293
8.78081,17.2624
8.80983,19.2525
8.83477,19.7853
8.8742,18.9743
8.9673,15.7018
9.05696,13.9436
9.18166,12.4129
9.21325,12.2654
9.27645,12.7303
9.34449,13.3408
9.35369,13.3463
9.64872,11.9749
9.96749,11.3466
10.1178,10.9281
10.2578,11.4428
11.1535,9.7568
11.3378,9.08014
11.4622,8.16258
11.5345,7.37684
11.5426,7.34953
11.5647,7.52044
11.5827,8.07822
11.6008,9.15119
11.6228,11.1743
11.668,16.1838
11.6858,17.4935
11.7056,18.0657
11.7297,17.6017
11.801,13.815
11.8442,12.3488
11.9161,11.0662
12.2108,8.05311
12.2269,8.00541
12.25,8.19113
12.2709,8.84932
12.2868,9.85384
12.3049,11.7291
12.3219,14.2983
12.3464,19.2593
12.3875,28.3147
12.4117,31.6037
12.4282,32.332
12.4546,31.0654
12.5296,21.8176
12.5649,18.8395
12.5997,16.9991
12.654,15.3001
12.7259,14.0219
12.8296,13.1616
13.0846,12.1392
13.277,11.6516
13.6774,10.8287
13.979,11.3539
14.185,11.7703
14.4564,11.1485
14.5277,11.6111
14.6023,12.2579
14.6185,12.2687
14.8516,11.2801
15.2462,10.1712
15.3033,10.0209
15.3566,10.2644
15.4653,11.6706
15.5002,11.7708
15.9106,9.66019
15.9774,9.31908
16.0145,9.59321
16.0586,10.7361
16.1206,12.7306
16.1598,13.1153
16.2191,12.4864
16.3064,11.4135
16.5184,10.1223
16.5538,10.0521
16.6202,10.3945
16.7234,11.4758
16.7631,11.5845
17.1995,10.4683
17.7156,9.38578
17.893,8.75143
17.934,8.74412
18.0049,9.1772
18.1201,10.2786
18.1662,10.3834
18.7029,8.21279
19.0721,6.11104
19.0955,6.20854
19.1151,6.54187
19.135,7.26048
19.1526,8.33912
19.1705,9.99749
19.1905,12.6114
19.2124,16.465
19.2462,23.9779
19.2862,33.0268
19.3159,37.6476
19.3422,39.1998
19.3451,39.2174
19.368,38.403
19.4109,33.719
19.4753,25.5349
19.5182,21.7488
19.5682,18.9349
19.6297,16.8486
19.7084,15.2388
19.8424,13.6487
20.0654,12.1936
20.2978,11.5019
20.5372,10.1673
20.5541,10.141
20.6761,10.4727
20.7384,10.1643
20.8805,8.44275
20.8981,8.38368
20.9273,8.65819
20.9448,9.16191
20.9671,10.3127
20.9929,12.4275
21.0334,17.0962
21.0759,21.8834
21.1,23.5525
21.131,24.0975
21.1688,22.7629
21.2443,18.3059
