2250.0,0.0
2250.0,1.20497E-7
3000.0,1.8903E-7
5000.0,9.63949E-7
7000.0,2.4484E-6
10000.0,7.1554E-6
12800.0,1.51665E-5
13096.0,1.61119E-5
14800.0,0.00195247
15300.0,0.00242953
20000.0,0.0063428
25000.0,0.00958072
25000.0,0.00958071
30000.0,0.0128186
40000.0,0.0187088
46398.3,0.0221119
50000.0,0.0607877
51520.1,0.0670045
52200.0,0.0705462
60000.0,0.123638
80000.0,0.206724
82050.6,0.213253
99300.0,0.324748
110000.0,0.377467
120000.0,0.424153
134575.0,0.480866
140000.0,0.52006
160000.0,0.628224
175249.0,0.693859
180000.0,0.737557
200000.0,0.833757
250169.0,1.01771
275000.0,1.08511
294257.0,1.12559
300000.0,1.1429
325000.0,1.18411
335433.0,1.19662
350000.0,1.22347
366566.0,1.24601
375000.0,1.26638
400000.0,1.30586
449922.0,1.36564
450000.0,1.37008
500000.0,1.43624
552360.0,1.4668
600000.0,1.52621
652789.0,1.60726
700000.0,1.6722
750000.0,1.72872
800000.0,1.767
903862.0,1.81224
1000000.0,1.84299
1067060.0,1.89167
1200000.0,2.00383
1300000.0,2.07731
1400000.0,2.12088
1600000.0,2.19416
1757510.0,2.26255
1800000.0,2.28357
1857940.0,2.30681
2159230.0,2.39214
2309870.0,2.41332
2400260.0,2.41884
2503500.0,2.41672
2600000.0,2.42327
2800000.0,2.42693
3500000.0,2.38582
4000000.0,2.38064
4600000.0,2.35451
5000000.0,2.34931
5250000.0,2.35915
5500000.0,2.30724
5750000.0,2.21654
6000000.0,2.05422
6250000.0,1.84492
6500000.0,1.62909
6750000.0,1.47244
7000000.0,1.35374
7250000.0,1.25882
7500000.0,1.1776
7750000.0,1.11556
8000000.0,1.0611
8500000.0,0.962241
8750000.0,0.916667
9250000.0,0.830816
9500000.0,0.792501
9750000.0,0.7595
1.0E7,0.731675
1.05E7,0.686188
1.1E7,0.654511
1.15E7,0.627521
1.2E7,0.607209
1.25E7,0.583362
1.3E7,0.561418
1.35E7,0.536993
1.4E7,0.514021
1.45E7,0.498559
1.6E7,0.456371
1.9E7,0.388202
2.0E7,0.365017
