1.000E1,2.351E-9
1.100E1,2.466E-9
1.200E1,2.575E-9
1.300E1,2.680E-9
1.400E1,2.781E-9
1.500E1,2.879E-9
1.600E1,2.974E-9
1.700E1,3.065E-9
1.800E1,3.154E-9
1.900E1,3.240E-9
2.000E1,3.325E-9
2.100E1,3.407E-9
2.200E1,3.487E-9
2.300E1,3.565E-9
2.400E1,3.642E-9
2.500E1,3.717E-9
2.600E1,3.791E-9
2.700E1,3.863E-9
2.800E1,3.934E-9
2.900E1,4.003E-9
3.000E1,4.072E-9
3.100E1,4.139E-9
3.200E1,4.205E-9
3.300E1,4.270E-9
3.400E1,4.335E-9
3.500E1,4.398E-9
3.600E1,4.460E-9
3.700E1,4.522E-9
3.800E1,4.583E-9
3.900E1,4.642E-9
4.000E1,4.702E-9
4.100E1,4.760E-9
4.200E1,4.818E-9
4.300E1,4.875E-9
4.400E1,4.931E-9
4.500E1,4.987E-9
4.600E1,5.042E-9
4.700E1,5.096E-9
4.800E1,5.150E-9
4.900E1,5.204E-9
5.000E1,5.256E-9
5.100E1,5.309E-9
5.200E1,5.361E-9
5.300E1,5.412E-9
5.400E1,5.463E-9
5.500E1,5.513E-9
5.600E1,5.563E-9
5.700E1,5.612E-9
5.800E1,5.661E-9
5.900E1,5.710E-9
6.000E1,5.758E-9
6.100E1,5.806E-9
6.200E1,5.853E-9
6.300E1,5.900E-9
6.400E1,5.947E-9
6.500E1,5.993E-9
6.600E1,6.039E-9
6.700E1,6.085E-9
6.800E1,6.130E-9
6.900E1,6.175E-9
7.000E1,6.220E-9
7.100E1,6.264E-9
7.200E1,6.308E-9
7.300E1,6.351E-9
7.400E1,6.395E-9
7.500E1,6.438E-9
7.600E1,6.481E-9
7.700E1,6.523E-9
7.800E1,6.565E-9
7.900E1,6.607E-9
8.000E1,6.649E-9
8.100E1,6.690E-9
8.200E1,6.732E-9
8.300E1,6.772E-9
8.400E1,6.813E-9
8.500E1,6.854E-9
8.600E1,6.894E-9
8.700E1,6.934E-9
8.800E1,6.973E-9
8.900E1,7.013E-9
9.000E1,7.052E-9
9.100E1,7.091E-9
9.200E1,7.130E-9
9.300E1,7.169E-9
9.400E1,7.207E-9
9.500E1,7.245E-9
9.600E1,7.284E-9
9.700E1,7.321E-9
9.800E1,7.359E-9
9.900E1,7.396E-9
1.000E2,7.434E-9
1.100E2,7.796E-9
1.200E2,8.143E-9
1.300E2,8.476E-9
1.400E2,8.796E-9
1.500E2,9.104E-9
1.600E2,9.403E-9
1.700E2,9.692E-9
1.800E2,9.973E-9
1.900E2,1.025E-8
2.000E2,1.051E-8
2.100E2,1.077E-8
2.200E2,1.103E-8
2.300E2,1.127E-8
2.400E2,1.152E-8
2.500E2,1.175E-8
2.600E2,1.199E-8
2.700E2,1.221E-8
2.800E2,1.244E-8
2.900E2,1.266E-8
3.000E2,1.287E-8
3.100E2,1.309E-8
3.200E2,1.330E-8
3.300E2,1.350E-8
3.400E2,1.371E-8
3.500E2,1.391E-8
3.600E2,1.410E-8
3.700E2,1.430E-8
3.800E2,1.449E-8
3.900E2,1.468E-8
4.000E2,1.487E-8
4.100E2,1.505E-8
4.200E2,1.523E-8
4.300E2,1.541E-8
4.400E2,1.559E-8
4.500E2,1.577E-8
4.600E2,1.594E-8
4.700E2,1.611E-8
4.800E2,1.628E-8
4.900E2,1.645E-8
5.000E2,1.662E-8
5.100E2,1.679E-8
5.200E2,1.695E-8
5.300E2,1.711E-8
5.400E2,1.727E-8
5.500E2,1.743E-8
5.600E2,1.759E-8
5.700E2,1.775E-8
5.800E2,1.790E-8
5.900E2,1.805E-8
6.000E2,1.821E-8
6.100E2,1.836E-8
6.200E2,1.851E-8
6.300E2,1.866E-8
6.400E2,1.880E-8
6.500E2,1.895E-8
6.600E2,1.909E-8
6.700E2,1.924E-8
6.800E2,1.938E-8
6.900E2,1.952E-8
7.000E2,1.966E-8
7.100E2,1.980E-8
7.200E2,1.994E-8
7.300E2,2.008E-8
7.400E2,2.022E-8
7.500E2,2.035E-8
7.600E2,2.049E-8
7.700E2,2.062E-8
7.800E2,2.076E-8
7.900E2,2.089E-8
8.000E2,2.102E-8
8.100E2,2.115E-8
8.200E2,2.128E-8
8.300E2,2.141E-8
8.400E2,2.154E-8
8.500E2,2.167E-8
8.600E2,2.180E-8
8.700E2,2.192E-8
8.800E2,2.205E-8
8.900E2,2.217E-8
9.000E2,2.230E-8
9.100E2,2.242E-8
9.200E2,2.254E-8
9.300E2,2.266E-8
9.400E2,2.279E-8
9.500E2,2.291E-8
9.600E2,2.303E-8
9.700E2,2.315E-8
9.800E2,2.327E-8
9.900E2,2.338E-8
1.000E3,2.350E-8
1.100E3,2.465E-8
1.200E3,2.574E-8
1.300E3,2.679E-8
1.400E3,2.780E-8
1.500E3,2.878E-8
1.600E3,2.972E-8
1.700E3,3.064E-8
1.800E3,3.152E-8
1.900E3,3.239E-8
2.000E3,3.323E-8
2.100E3,3.405E-8
2.200E3,3.485E-8
2.300E3,3.563E-8
2.400E3,3.640E-8
2.500E3,3.715E-8
2.600E3,3.788E-8
2.700E3,3.860E-8
2.800E3,3.931E-8
2.900E3,4.000E-8
3.000E3,4.069E-8
3.100E3,4.136E-8
3.200E3,4.202E-8
3.300E3,4.267E-8
3.400E3,4.331E-8
3.500E3,4.394E-8
3.600E3,4.456E-8
3.700E3,4.518E-8
3.800E3,4.578E-8
3.900E3,4.638E-8
4.000E3,4.697E-8
4.100E3,4.755E-8
4.200E3,4.812E-8
4.300E3,4.869E-8
4.400E3,4.925E-8
4.500E3,4.981E-8
4.600E3,5.036E-8
4.700E3,5.090E-8
4.800E3,5.144E-8
4.900E3,5.197E-8
5.000E3,5.250E-8
5.100E3,5.302E-8
5.200E3,5.353E-8
5.300E3,5.404E-8
5.400E3,5.455E-8
5.500E3,5.505E-8
5.600E3,5.555E-8
5.700E3,5.604E-8
5.800E3,5.653E-8
5.900E3,5.701E-8
6.000E3,5.749E-8
6.100E3,5.797E-8
6.200E3,5.844E-8
6.300E3,5.891E-8
6.400E3,5.937E-8
6.500E3,5.983E-8
6.600E3,6.029E-8
6.700E3,6.074E-8
6.800E3,6.119E-8
6.900E3,6.164E-8
7.000E3,6.208E-8
7.100E3,6.252E-8
7.200E3,6.296E-8
7.300E3,6.339E-8
7.400E3,6.383E-8
7.500E3,6.425E-8
7.600E3,6.468E-8
7.700E3,6.510E-8
7.800E3,6.552E-8
7.900E3,6.594E-8
8.000E3,6.635E-8
8.100E3,6.676E-8
8.200E3,6.717E-8
8.300E3,6.758E-8
8.400E3,6.798E-8
8.500E3,6.838E-8
8.600E3,6.878E-8
8.700E3,6.918E-8
8.800E3,6.958E-8
8.900E3,6.997E-8
9.000E3,7.036E-8
9.100E3,7.075E-8
9.200E3,7.113E-8
9.300E3,7.152E-8
9.400E3,7.190E-8
9.500E3,7.228E-8
9.600E3,7.265E-8
9.700E3,7.303E-8
9.800E3,7.340E-8
9.900E3,7.377E-8
1.000E4,7.414E-8
1.100E4,7.774E-8
1.200E4,8.118E-8
1.300E4,8.447E-8
1.400E4,8.763E-8
1.500E4,9.069E-8
1.600E4,9.363E-8
1.700E4,9.649E-8
1.800E4,9.926E-8
1.900E4,1.020E-7
2.000E4,1.046E-7
2.100E4,1.071E-7
2.200E4,1.096E-7
2.300E4,1.120E-7
2.400E4,1.144E-7
2.500E4,1.168E-7
2.600E4,1.190E-7
2.700E4,1.213E-7
2.800E4,1.235E-7
2.900E4,1.256E-7
3.000E4,1.277E-7
3.100E4,1.298E-7
3.200E4,1.318E-7
3.300E4,1.338E-7
3.400E4,1.358E-7
3.500E4,1.378E-7
3.600E4,1.397E-7
3.700E4,1.416E-7
3.800E4,1.434E-7
3.900E4,1.452E-7
4.000E4,1.471E-7
4.100E4,1.488E-7
4.200E4,1.506E-7
4.300E4,1.523E-7
4.400E4,1.541E-7
4.500E4,1.558E-7
4.600E4,1.574E-7
4.700E4,1.591E-7
4.800E4,1.607E-7
4.900E4,1.623E-7
5.000E4,1.639E-7
5.100E4,1.655E-7
5.200E4,1.671E-7
5.300E4,1.686E-7
5.400E4,1.702E-7
5.500E4,1.717E-7
5.600E4,1.732E-7
5.700E4,1.747E-7
5.800E4,1.761E-7
5.900E4,1.776E-7
6.000E4,1.790E-7
6.100E4,1.805E-7
6.200E4,1.819E-7
6.300E4,1.833E-7
6.400E4,1.847E-7
6.500E4,1.861E-7
6.600E4,1.874E-7
6.700E4,1.888E-7
6.800E4,1.901E-7
6.900E4,1.915E-7
7.000E4,1.928E-7
7.100E4,1.941E-7
7.200E4,1.954E-7
7.300E4,1.967E-7
7.400E4,1.980E-7
7.500E4,1.993E-7
7.600E4,2.005E-7
7.700E4,2.018E-7
7.800E4,2.030E-7
7.900E4,2.042E-7
8.000E4,2.055E-7
8.100E4,2.067E-7
8.200E4,2.079E-7
8.300E4,2.091E-7
8.400E4,2.103E-7
8.500E4,2.114E-7
8.600E4,2.126E-7
8.700E4,2.138E-7
8.800E4,2.149E-7
8.900E4,2.161E-7
9.000E4,2.172E-7
9.100E4,2.184E-7
9.200E4,2.195E-7
9.300E4,2.206E-7
9.400E4,2.217E-7
